,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
4230,48648941,https://www.airbnb.com/rooms/48648941,2021-12-17,96000092,2016-09-20,6,Isolotto Legnaia,43.77612,11.21112,Entire home/apt,2,,23.0,1.0,1,1,2,69,2,2,0,,f,5,0.22,3.2,73.6,0.8767123287671234,0,1,1,0,0,1,0,0,3628.799594876158,0,0,1,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2111 43.7761)
4231,48655655,https://www.airbnb.com/rooms/48655655,2021-12-17,15457797,2014-05-13,16,Campo di Marte,43.77819,11.26863,Entire home/apt,4,2.0,50.0,2.0,14,14,14,14,27,27,0,,t,8,4.53,43.2,2160.0,11.835616438356166,0,1,1,0,0,1,0,1,1163.5051996883967,0,0,0,0,1,0,1,1,1,1,1,259.20000000000005,259.20000000000005,POINT (11.2686 43.7782)
4232,48668990,https://www.airbnb.com/rooms/48668990,2021-12-17,5228552,2013-02-25,32,Centro Storico,43.77426,11.25747,Entire home/apt,3,1.0,80.0,2.0,20,50,80,80,17,17,1,,t,26,3.47,27.200000000000003,2176.0,7.452054794520549,0,1,1,0,0,1,0,1,174.98048300856573,1,0,0,0,0,0,1,1,1,1,1,163.20000000000002,163.20000000000002,POINT (11.2575 43.7743)
4233,48673566,https://www.airbnb.com/rooms/48673566,2021-12-17,68920443,2016-04-25,0,Centro Storico,43.77699,11.25473,Entire home/apt,4,2.0,85.0,2.1,8,27,41,41,35,35,4,,f,1,4.88,56.0,4760.0,15.342465753424658,0,1,0,0,0,1,0,0,444.1388500538564,1,0,0,0,0,0,1,1,0,0,0,336.0,336.0,POINT (11.2547 43.777)
4234,48690363,https://www.airbnb.com/rooms/48690363,2021-12-17,3401287,2012-08-28,7,Centro Storico,43.770081,11.265723,Entire home/apt,8,2.0,100.0,1.0,1,1,1,1,5,5,0,048017LTI6109,t,4,1.08,8.0,800.0,2.191780821917808,0,1,1,0,0,0,1,1,851.6686824383736,1,0,0,0,0,0,0,1,1,1,1,48.0,336.0,POINT (11.2657 43.7701)
4235,48692279,https://www.airbnb.com/rooms/48692279,2021-12-17,3401287,2012-08-28,7,Centro Storico,43.770081,11.265723,Entire home/apt,4,1.0,71.0,1.0,1,1,1,1,38,38,4,048017LTI6109,t,4,6.37,60.8,4316.8,16.65753424657534,0,1,1,0,0,0,1,1,851.6686824383736,1,0,0,0,0,0,0,1,1,1,1,364.8,336.0,POINT (11.2657 43.7701)
4236,48692417,https://www.airbnb.com/rooms/48692417,2021-12-17,3401287,2012-08-28,7,Centro Storico,43.770081,11.265723,Entire home/apt,4,1.0,63.0,1.0,17,47,77,335,55,55,4,048017LTI6109,t,4,9.48,88.0,5544.0,24.10958904109589,0,1,1,0,0,0,1,1,851.6686824383736,1,0,0,0,0,0,0,1,1,1,1,528.0,336.0,POINT (11.2657 43.7701)
4237,48762862,https://www.airbnb.com/rooms/48762862,2021-12-17,399721,2011-02-19,1,Rifredi,43.80263,11.23653,Entire home/apt,4,1.0,45.0,2.0,14,35,60,324,9,9,0,,t,1,1.48,14.4,648.0,3.945205479452055,0,1,0,1,0,1,0,1,3636.086022739481,0,0,0,1,0,0,1,1,0,0,0,86.4,86.4,POINT (11.2365 43.8026)
4238,48765098,https://www.airbnb.com/rooms/48765098,2021-12-17,15507676,2014-05-14,19,Centro Storico,43.78065,11.26086,Entire home/apt,4,1.0,61.0,2.0,21,48,62,62,28,28,4,,t,8,5.19,44.8,2732.8,12.273972602739727,0,1,1,0,0,1,0,1,925.6230639406684,1,0,0,0,0,0,1,1,1,1,1,268.8,268.8,POINT (11.2609 43.7807)
4239,48767272,https://www.airbnb.com/rooms/48767272,2021-12-17,26894194,2015-01-29,76,Centro Storico,43.76784,11.25857,Entire home/apt,4,1.0,52.0,1.1,17,41,62,324,20,20,0,,t,64,3.51,32.0,1664.0,8.767123287671232,0,1,1,0,0,1,0,1,619.9772621677489,1,0,0,0,0,0,1,1,1,1,1,192.0,192.0,POINT (11.2586 43.7678)
4240,48768293,https://www.airbnb.com/rooms/48768293,2021-12-17,46231487,2015-10-10,0,Centro Storico,43.76456,11.24164,Entire home/apt,4,1.0,70.0,2.0,15,45,75,165,17,17,1,,f,1,2.11,27.200000000000003,1904.0,7.452054794520549,0,1,0,0,0,0,0,0,1495.723213717405,1,0,0,0,0,0,1,1,0,1,0,163.20000000000002,163.20000000000002,POINT (11.2416 43.7646)
4241,48778053,https://www.airbnb.com/rooms/48778053,2021-12-17,364287380,2020-08-25,1,Campo di Marte,43.78525,11.27517,Entire home/apt,4,1.0,64.0,2.0,25,55,85,175,6,6,1,,t,1,1.98,9.6,614.4,2.63013698630137,0,1,0,1,0,0,0,1,2050.365198580008,0,0,0,0,1,0,1,1,0,1,0,57.60000000000001,57.60000000000001,POINT (11.2752 43.7852)
4242,48778303,https://www.airbnb.com/rooms/48778303,2021-12-17,171423598,2018-02-03,11,Centro Storico,43.76873,11.25543,Entire home/apt,6,2.0,130.0,1.1,22,52,82,188,3,3,2,,t,7,2.65,4.800000000000001,624.0,1.315068493150685,0,1,1,0,0,1,0,1,487.7050266077991,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2554 43.7687)
4243,48785545,https://www.airbnb.com/rooms/48785545,2021-12-17,152791899,2017-10-01,7,Centro Storico,43.76955,11.25309,Entire home/apt,4,2.0,2400.0,3.1,0,0,0,0,21,21,0,048017LTN4473,t,7,3.03,33.6,80640.0,9.205479452054794,0,1,1,0,0,1,1,1,458.7712294431213,1,0,0,0,0,1,0,1,1,1,1,201.6,28.800000000000004,POINT (11.2531 43.7696)
4244,48810575,https://www.airbnb.com/rooms/48810575,2021-12-17,29177416,2015-03-11,6,Centro Storico,43.77254,11.24988,Entire home/apt,2,1.0,50.0,3.0,15,15,15,244,5,5,0,,t,7,0.84,8.0,400.0,2.191780821917808,0,1,1,0,0,1,0,1,496.6439398014808,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2499 43.7725)
4245,48816716,https://www.airbnb.com/rooms/48816716,2021-12-17,3401287,2012-08-28,7,Centro Storico,43.774284,11.250029,Entire home/apt,4,1.0,93.0,1.0,12,39,69,320,65,65,10,,t,4,7.71,104.0,9672.0,28.493150684931507,0,1,1,0,0,0,0,1,498.4024831434696,1,0,0,0,0,0,1,1,1,1,1,624.0,624.0,POINT (11.25 43.7743)
4246,48827187,https://www.airbnb.com/rooms/48827187,2021-12-17,274772228,2019-07-09,2,Centro Storico,43.76851,11.2629,Entire home/apt,3,2.0,70.0,3.0,13,43,73,86,3,3,0,,t,1,0.54,4.800000000000001,336.0,1.315068493150685,0,1,0,0,1,1,0,1,754.1344001950154,1,0,0,0,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2629 43.7685)
4247,48868922,https://www.airbnb.com/rooms/48868922,2021-12-17,215083415,2018-09-12,0,Campo di Marte,43.77301,11.27832,Entire home/apt,2,1.0,68.0,2.0,15,45,75,75,19,19,0,,t,1,2.46,30.4,2067.2,8.32876712328767,0,1,0,0,0,1,0,1,1797.03968417154,0,0,0,0,1,0,1,1,0,0,0,182.4,182.4,POINT (11.2783 43.773)
4248,48879462,https://www.airbnb.com/rooms/48879462,2021-12-17,393715101,2021-03-22,4,Campo di Marte,43.77004,11.28044,Private room,3,,20.0,1.0,22,52,82,357,21,21,0,,f,4,2.5,33.6,672.0,9.205479452054794,0,0,1,0,0,0,0,0,1996.9004425583703,0,0,0,0,1,0,1,0,1,1,0,201.6,201.6,POINT (11.2804 43.77)
4249,48892469,https://www.airbnb.com/rooms/48892469,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.76966,11.26238,Private room,2,1.0,55.0,1.0,0,11,41,238,12,12,0,,t,9,3.08,19.200000000000003,1056.0,5.26027397260274,0,0,1,0,0,1,0,1,640.272158899636,1,0,0,0,0,0,1,0,1,1,0,115.20000000000002,115.20000000000002,POINT (11.2624 43.7697)
4250,48893168,https://www.airbnb.com/rooms/48893168,2021-12-17,180097416,2018-03-23,2,Centro Storico,43.78241,11.25801,Private room,2,1.0,114.0,1.0,0,0,0,0,1,1,0,,t,2,0.13,1.6,182.4,0.4383561643835617,0,0,0,0,1,0,0,1,1046.9945676314728,1,0,0,0,0,0,1,0,0,1,0,9.6,9.6,POINT (11.258 43.7824)
4251,48898237,https://www.airbnb.com/rooms/48898237,2021-12-17,226041959,2018-11-16,12,Centro Storico,43.77788,11.25237,Entire home/apt,2,,27.0,5.0,9,17,32,261,6,6,0,,t,9,0.99,15.0,405.0,4.10958904109589,0,1,1,0,0,0,0,1,606.1923113445229,1,0,0,0,0,0,1,1,1,1,1,90.0,90.0,POINT (11.2524 43.7779)
4252,48899528,https://www.airbnb.com/rooms/48899528,2021-12-17,26894194,2015-01-29,76,Centro Storico,43.76974,11.25875,Entire home/apt,4,1.0,66.0,1.1,13,39,69,341,17,17,1,,t,64,2.58,27.200000000000003,1795.2,7.452054794520549,0,1,1,0,0,1,0,1,434.0423051298959,1,0,0,0,0,0,1,1,1,1,1,163.20000000000002,163.20000000000002,POINT (11.2587 43.7697)
4253,48933106,https://www.airbnb.com/rooms/48933106,2021-12-17,89277071,2016-08-11,3,Centro Storico,43.77226,11.25395,Entire home/apt,7,2.0,180.0,1.0,20,50,80,347,5,5,1,,t,2,0.96,8.0,1440.0,2.191780821917808,0,1,1,0,0,1,0,1,189.60964975619223,1,0,0,0,0,0,1,1,1,0,1,48.0,48.0,POINT (11.2539 43.7723)
4254,49033520,https://www.airbnb.com/rooms/49033520,2021-12-17,4388738,2012-12-12,2,Isolotto Legnaia,43.77784,11.21581,Private room,2,1.0,36.0,2.0,19,49,79,349,21,21,1,,f,1,3.03,33.6,1209.6,9.205479452054794,0,0,0,0,1,1,0,0,3278.198765700389,0,0,1,0,0,0,1,0,0,0,0,201.6,201.6,POINT (11.2158 43.7778)
4255,49054477,https://www.airbnb.com/rooms/49054477,2021-12-17,395622366,2021-04-05,1,Centro Storico,43.77939,11.23837,Private room,1,1.0,27.0,2.0,0,0,1,139,3,3,0,,f,1,0.38,4.800000000000001,129.6,1.315068493150685,0,0,0,1,0,1,0,0,1582.067938997367,1,0,0,0,0,0,1,0,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2384 43.7794)
4256,49068948,https://www.airbnb.com/rooms/49068948,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.76982,11.26241,Entire home/apt,4,1.0,61.0,1.0,9,32,61,325,71,71,8,,t,9,9.51,113.6,6929.6,31.12328767123288,0,1,1,0,0,1,0,1,631.7924984452396,1,0,0,0,0,0,1,1,1,1,1,681.6,681.6,POINT (11.2624 43.7698)
4257,49089419,https://www.airbnb.com/rooms/49089419,2021-12-17,180097885,2018-03-23,0,Centro Storico,43.77101,11.25487,Entire home/apt,6,3.0,210.0,2.0,15,42,72,338,7,7,0,,t,1,2.31,11.2,2352.0,3.068493150684932,0,1,0,0,0,0,0,1,249.4016161033319,1,0,0,0,0,0,1,1,0,1,0,67.2,67.2,POINT (11.2549 43.771)
4258,49108902,https://www.airbnb.com/rooms/49108902,2021-12-17,3314526,2012-08-20,64,Centro Storico,43.7766,11.25584,Entire home/apt,5,2.0,100.0,2.0,0,0,0,104,1,1,0,,f,36,0.23,1.6,160.0,0.4383561643835617,0,1,1,0,0,1,0,0,389.0907517168542,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2558 43.7766)
4259,49113641,https://www.airbnb.com/rooms/49113641,2021-12-17,102969140,2016-11-08,1,Rifredi,43.7899,11.24624,Entire home/apt,4,1.0,60.0,2.0,2,32,62,152,15,15,0,,f,1,2.02,24.0,1440.0,6.575342465753424,0,1,0,1,0,0,0,0,2025.225962135667,0,0,0,1,0,0,1,1,0,1,0,144.0,144.0,POINT (11.2462 43.7899)
4260,49120459,https://www.airbnb.com/rooms/49120459,2021-12-17,5572398,2013-03-22,14,Centro Storico,43.77494,11.25839,Entire home/apt,2,,95.0,2.0,14,44,69,232,15,15,1,,t,14,3.66,24.0,2280.0,6.575342465753424,0,1,1,0,0,1,0,1,280.7491523106263,1,0,0,0,0,0,1,1,1,1,1,144.0,144.0,POINT (11.2584 43.7749)
4261,49134072,https://www.airbnb.com/rooms/49134072,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.76977,11.26247,Private room,2,1.0,62.0,1.0,8,31,57,131,5,5,0,,t,9,0.86,8.0,496.0,2.191780821917808,0,0,1,0,0,1,0,1,638.9456908346947,1,0,0,0,0,0,1,0,1,1,0,48.0,48.0,POINT (11.2625 43.7698)
4262,49134576,https://www.airbnb.com/rooms/49134576,2021-12-17,390201024,2021-02-26,9,Centro Storico,43.76973,11.26237,Entire home/apt,4,1.0,59.0,1.0,12,30,59,247,31,31,6,,t,9,4.17,49.6,2926.4,13.589041095890412,0,1,1,0,0,1,0,1,635.0092838063854,1,0,0,0,0,0,1,1,1,1,1,297.6,297.6,POINT (11.2624 43.7697)
4263,49142898,https://www.airbnb.com/rooms/49142898,2021-12-17,27103573,2015-02-02,3,Rifredi,43.80634,11.23116,Entire home/apt,6,3.0,60.0,2.0,0,0,0,74,10,10,0,,f,3,1.29,16.0,960.0,4.383561643835616,0,1,1,0,0,1,0,0,4199.685748524501,0,0,0,1,0,0,1,1,1,0,0,96.0,96.0,POINT (11.2312 43.8063)
4264,49154516,https://www.airbnb.com/rooms/49154516,2021-12-17,226037186,2018-11-16,8,Centro Storico,43.7678,11.25815,Entire home/apt,4,2.0,55.0,3.0,13,43,73,343,23,23,1,048017LTI6445,t,13,3.38,36.8,2024.0,10.08219178082192,0,1,1,0,0,0,1,1,613.7875586310536,1,0,0,0,0,0,0,1,1,1,1,220.8,96.0,POINT (11.2582 43.7678)
4265,49154517,https://www.airbnb.com/rooms/49154517,2021-12-17,3314526,2012-08-20,64,Centro Storico,43.76652,11.25126,Entire home/apt,2,,80.0,2.0,28,58,88,178,4,4,0,,f,36,0.71,6.4,512.0,1.7534246575342467,0,1,1,0,0,1,0,0,824.7080329589459,1,0,0,0,0,0,1,1,1,1,0,38.400000000000006,38.400000000000006,POINT (11.2513 43.7665)
4266,49158036,https://www.airbnb.com/rooms/49158036,2021-12-17,27103573,2015-02-02,3,Rifredi,43.80659,11.23143,Private room,2,1.0,35.0,2.0,0,14,44,224,5,5,0,,f,3,1.16,8.0,280.0,2.191780821917808,0,0,1,0,0,1,0,0,4213.889317333917,0,0,0,1,0,0,1,0,1,0,0,48.0,48.0,POINT (11.2314 43.8066)
4267,49163897,https://www.airbnb.com/rooms/49163897,2021-12-17,51217600,2015-12-13,0,Rifredi,43.79885,11.19346,Entire home/apt,5,2.0,70.0,2.0,15,45,75,165,3,3,0,,t,1,0.66,4.800000000000001,336.0,1.315068493150685,0,1,0,0,0,1,0,1,5790.300796413679,0,0,0,1,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.1935 43.7989)
4268,49201562,https://www.airbnb.com/rooms/49201562,2021-12-17,396911707,2021-04-14,5,Centro Storico,43.78595,11.23381,Private room,4,2.0,70.0,1.0,4,25,49,147,8,8,0,,t,1,1.15,12.8,896.0,3.5068493150684934,0,0,1,0,0,0,0,1,2286.807634450304,1,0,0,0,0,0,1,0,1,1,0,76.80000000000001,76.80000000000001,POINT (11.2338 43.7859)
4269,49223513,https://www.airbnb.com/rooms/49223513,2021-12-17,37381587,2015-07-03,0,Centro Storico,43.77405,11.25655,Entire home/apt,2,1.0,55.0,2.0,18,45,75,75,30,30,4,048017ltn6168,f,2,3.96,48.0,2640.0,13.150684931506849,0,1,0,0,0,0,1,0,114.46443522199225,1,0,0,0,0,0,0,1,0,1,0,288.0,76.80000000000001,POINT (11.2566 43.7741)
4270,49225175,https://www.airbnb.com/rooms/49225175,2021-12-17,81057599,2016-07-01,0,Gavinana Galluzzo,43.759842,11.304095,Entire home/apt,4,1.0,79.0,2.0,4,34,64,154,11,11,0,,f,2,1.79,17.6,1390.4,4.821917808219178,0,1,0,0,0,1,0,0,4143.316156564672,0,1,0,0,0,0,1,1,0,0,0,105.6,105.6,POINT (11.3041 43.7598)
4271,49236256,https://www.airbnb.com/rooms/49236256,2021-12-17,152140176,2017-09-26,10,Centro Storico,43.76768,11.24931,Entire home/apt,8,3.0,285.0,2.0,24,27,27,285,12,12,0,,t,8,1.94,19.200000000000003,5472.0,5.26027397260274,0,1,1,0,0,0,0,1,807.9526765044799,1,0,0,0,0,0,1,1,1,1,1,115.20000000000002,115.20000000000002,POINT (11.2493 43.7677)
4272,49256848,https://www.airbnb.com/rooms/49256848,2021-12-17,349351424,2020-06-09,0,Centro Storico,43.77188,11.25435,Entire home/apt,8,4.0,329.0,3.4,16,46,72,161,27,27,4,,f,1,4.76,45.9,15101.1,12.575342465753426,0,1,0,0,0,0,0,0,189.79455528203312,1,0,0,0,0,1,1,1,0,1,0,275.4,275.4,POINT (11.2544 43.7719)
4273,49268346,https://www.airbnb.com/rooms/49268346,2021-12-17,103296100,2016-11-11,2,Campo di Marte,43.7882,11.27467,Entire home/apt,4,1.0,49.0,3.4,5,30,54,269,30,30,3,,f,1,3.85,51.0,2499.0,13.972602739726028,0,1,0,0,1,1,0,0,2252.4772145888737,0,0,0,0,1,0,1,1,0,0,0,306.0,306.0,POINT (11.2747 43.7882)
4274,49269448,https://www.airbnb.com/rooms/49269448,2021-12-17,32128204,2015-04-28,0,Centro Storico,43.770412,11.256021,Entire home/apt,3,1.0,100.0,2.0,0,0,0,34,4,4,0,,f,1,0.72,6.4,640.0,1.7534246575342467,0,1,0,0,0,1,0,0,298.66251601099907,1,0,0,0,0,0,1,1,0,0,0,38.400000000000006,38.400000000000006,POINT (11.256 43.7704)
4275,49300598,https://www.airbnb.com/rooms/49300598,2021-12-17,23141500,2014-10-30,8,Rifredi,43.78505,11.247,Entire home/apt,6,2.0,90.0,3.0,24,54,84,84,4,4,0,,t,9,0.9,6.4,576.0,1.7534246575342467,0,1,1,0,0,1,0,1,1512.5590684491738,0,0,0,1,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.247 43.785)
4276,49320599,https://www.airbnb.com/rooms/49320599,2021-12-17,1755602,2012-02-15,2,Rifredi,43.804668,11.238605,Entire home/apt,4,1.0,58.0,3.1,19,47,77,92,7,7,0,,t,2,0.89,11.2,649.6,3.068493150684932,0,1,0,0,1,1,0,1,3776.589966123435,0,0,0,1,0,0,1,1,0,0,0,67.2,67.2,POINT (11.2386 43.8047)
4277,49329372,https://www.airbnb.com/rooms/49329372,2021-12-17,213386238,2018-09-03,0,Centro Storico,43.773621,11.254614,Entire home/apt,6,2.0,106.0,1.8,9,38,68,331,13,13,0,,t,2,2.34,20.8,2204.8,5.698630136986302,0,1,0,0,0,0,0,1,125.7092782805567,1,0,0,0,0,0,1,1,0,1,0,124.8,124.8,POINT (11.2546 43.7736)
4278,49335698,https://www.airbnb.com/rooms/49335698,2021-12-17,82122383,2016-07-06,5,Centro Storico,43.77714,11.25039,Shared room,9,1.0,21.0,1.0,23,39,39,39,6,6,0,,f,5,1.73,9.6,201.6,2.63013698630137,0,0,1,0,0,1,0,0,636.7728269092866,1,0,0,0,0,0,1,0,1,1,0,57.60000000000001,57.60000000000001,POINT (11.2504 43.7771)
4279,49336190,https://www.airbnb.com/rooms/49336190,2021-12-17,171423598,2018-02-03,11,Centro Storico,43.77072,11.25785,Entire home/apt,6,2.0,131.0,2.9,13,43,56,247,15,15,1,,t,7,2.81,24.0,3144.0,6.575342465753424,0,1,1,0,0,1,0,1,303.500253202374,1,0,0,0,0,0,1,1,1,1,1,144.0,144.0,POINT (11.2578 43.7707)
4280,49337319,https://www.airbnb.com/rooms/49337319,2021-12-17,82122383,2016-07-06,5,Centro Storico,43.77749,11.25126,Shared room,9,1.0,23.0,1.0,12,12,12,12,20,20,0,,f,5,2.79,32.0,736.0,8.767123287671232,0,0,1,0,0,1,0,0,619.3051209393622,1,0,0,0,0,0,1,0,1,1,0,192.0,192.0,POINT (11.2513 43.7775)
4281,49338573,https://www.airbnb.com/rooms/49338573,2021-12-17,260514198,2019-05-08,2,Centro Storico,43.777996,11.25011,Shared room,9,1.0,26.0,1.0,24,40,40,40,6,6,0,,f,2,1.33,9.6,249.6,2.63013698630137,0,0,0,0,1,0,0,0,721.6484703839167,1,0,0,0,0,0,1,0,0,1,0,57.60000000000001,57.60000000000001,POINT (11.2501 43.778)
4282,49358343,https://www.airbnb.com/rooms/49358343,2021-12-17,398126853,2021-04-22,0,Centro Storico,43.772377,11.254355,Entire home/apt,4,2.0,95.0,1.1,5,34,64,290,8,8,1,,t,3,1.11,12.8,1216.0,3.5068493150684934,0,1,0,0,0,0,0,1,154.89958235401625,1,0,0,0,0,0,1,1,0,1,0,76.80000000000001,76.80000000000001,POINT (11.2544 43.7724)
4283,49359989,https://www.airbnb.com/rooms/49359989,2021-12-17,398126853,2021-04-22,0,Centro Storico,43.772377,11.254355,Entire home/apt,3,1.0,93.0,1.1,8,21,49,282,3,3,0,,t,3,0.58,4.800000000000001,446.4,1.315068493150685,0,1,0,0,0,0,0,1,154.89958235401625,1,0,0,0,0,0,1,1,0,1,0,28.800000000000004,28.800000000000004,POINT (11.2544 43.7724)
4284,49360235,https://www.airbnb.com/rooms/49360235,2021-12-17,398126853,2021-04-22,0,Centro Storico,43.772377,11.254355,Entire home/apt,4,2.0,105.0,1.1,13,28,58,282,25,25,2,,t,3,3.89,40.0,4200.0,10.95890410958904,0,1,0,0,0,0,0,1,154.89958235401625,1,0,0,0,0,0,1,1,0,1,0,240.0,240.0,POINT (11.2544 43.7724)
4285,49363864,https://www.airbnb.com/rooms/49363864,2021-12-17,397027227,2021-04-15,0,Centro Storico,43.76786,11.2615,Entire home/apt,6,3.0,403.0,3.0,11,17,17,130,1,1,0,048017LTI1171,t,12,0.23,1.6,644.8,0.4383561643835617,0,1,0,0,0,1,1,1,731.4790692036695,1,0,0,0,0,0,0,1,0,0,0,9.6,240.0,POINT (11.2615 43.7679)
4286,49364696,https://www.airbnb.com/rooms/49364696,2021-12-17,397027227,2021-04-15,0,Centro Storico,43.76802,11.26206,Entire home/apt,4,2.0,262.0,3.0,11,41,42,131,1,1,0,048017LTI1103,t,12,0.21,1.6,419.2,0.4383561643835617,0,1,0,0,0,1,1,1,746.0850863226783,1,0,0,0,0,0,0,1,0,0,0,9.6,240.0,POINT (11.2621 43.768)
4287,49364697,https://www.airbnb.com/rooms/49364697,2021-12-17,397027227,2021-04-15,0,Centro Storico,43.7696,11.26027,Entire home/apt,5,3.0,262.0,3.0,12,42,51,209,1,1,0,048017LTI1104,t,12,0.39,1.6,419.2,0.4383561643835617,0,1,0,0,0,1,1,1,519.0559595901627,1,0,0,0,0,0,0,1,0,0,0,9.6,240.0,POINT (11.2603 43.7696)
4288,49364703,https://www.airbnb.com/rooms/49364703,2021-12-17,397027227,2021-04-15,0,Centro Storico,43.76783,11.26089,Entire home/apt,6,3.0,359.0,3.0,9,39,53,184,2,2,1,048017LTI1109,t,12,0.5,3.2,1148.8,0.8767123287671234,0,1,0,0,0,1,1,1,705.5975092541225,1,0,0,0,0,0,0,1,0,0,0,19.200000000000003,240.0,POINT (11.2609 43.7678)
4289,49367561,https://www.airbnb.com/rooms/49367561,2021-12-17,272442912,2019-06-30,1,Centro Storico,43.78585,11.23055,Private room,2,1.0,40.0,2.0,14,28,58,58,1,1,0,,f,1,0.64,1.6,64.0,0.4383561643835617,0,0,0,1,0,0,0,0,2490.8597649373205,1,0,0,0,0,0,1,0,0,1,0,9.6,9.6,POINT (11.2305 43.7859)
4290,49379491,https://www.airbnb.com/rooms/49379491,2021-12-17,398282424,2021-04-23,1,Centro Storico,43.76986,11.26358,Entire home/apt,4,2.0,89.0,2.0,11,11,11,11,6,6,0,,t,1,0.83,9.6,854.4,2.63013698630137,0,1,0,1,0,0,0,1,708.5534623576725,1,0,0,0,0,0,1,1,0,1,0,57.60000000000001,57.60000000000001,POINT (11.2636 43.7699)
4291,49382118,https://www.airbnb.com/rooms/49382118,2021-12-17,398301778,2021-04-23,0,Centro Storico,43.7708,11.24956,Private room,2,1.0,282.0,1.0,30,60,87,340,1,1,0,,t,11,0.23,1.6,451.2,0.4383561643835617,0,0,0,0,0,0,0,1,578.0564748071629,1,0,0,0,0,0,1,0,0,1,0,9.6,9.6,POINT (11.2496 43.7708)
4292,49386291,https://www.airbnb.com/rooms/49386291,2021-12-17,13763580,2014-04-01,0,Centro Storico,43.76765,11.24682,Private room,2,3.0,30.0,1.0,0,0,0,0,4,4,0,,f,3,0.61,6.4,192.0,1.7534246575342467,0,0,0,0,0,1,0,0,955.5017165920294,1,0,0,0,0,0,1,0,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2468 43.7677)
4293,49392968,https://www.airbnb.com/rooms/49392968,2021-12-17,105617860,2016-11-29,3,Campo di Marte,43.78411,11.27798,Private room,3,1.0,28.0,1.0,6,36,66,66,20,20,1,,t,3,2.61,32.0,896.0,8.767123287671232,0,0,1,0,0,0,0,1,2151.1620060780024,0,0,0,0,1,0,1,0,1,1,0,192.0,192.0,POINT (11.278 43.7841)
4294,49393413,https://www.airbnb.com/rooms/49393413,2021-12-17,705513,2011-06-15,3,Centro Storico,43.76595,11.25732,Entire home/apt,3,1.0,59.0,4.0,30,60,90,365,1,1,0,,t,1,0.44,2.0,118.0,0.547945205479452,0,1,1,0,0,1,0,1,801.4982181984784,1,0,0,0,0,0,1,1,1,0,1,12.0,12.0,POINT (11.2573 43.7659)
4295,49417991,https://www.airbnb.com/rooms/49417991,2021-12-17,101264939,2016-10-25,20,Centro Storico,43.775085,11.267284,Entire home/apt,5,2.0,162.0,3.0,0,0,0,0,28,28,0,,f,15,4.02,44.8,7257.6,12.273972602739727,0,1,1,0,0,1,0,0,934.8616003288696,1,0,0,0,0,0,1,1,1,1,0,268.8,268.8,POINT (11.2673 43.7751)
4296,49431988,https://www.airbnb.com/rooms/49431988,2021-12-17,391636235,2021-03-08,0,Centro Storico,43.768688,11.256954,Entire home/apt,6,3.0,210.0,2.0,5,35,61,244,36,36,7,,t,1,6.35,57.6,12096.0,15.780821917808218,0,1,0,0,0,0,0,1,496.1887049472391,1,0,0,0,0,0,1,1,0,1,0,345.6,345.6,POINT (11.257 43.7687)
4297,49435686,https://www.airbnb.com/rooms/49435686,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.774914,11.262743,Entire home/apt,2,,51.0,2.0,20,50,80,126,13,13,0,,t,92,1.75,20.8,1060.8,5.698630136986302,0,1,1,0,0,0,0,1,579.0853376844274,1,0,0,0,0,0,1,1,1,1,1,124.8,124.8,POINT (11.2627 43.7749)
4298,49439716,https://www.airbnb.com/rooms/49439716,2021-12-17,6398796,2013-05-15,2,Centro Storico,43.77554,11.25545,Entire home/apt,4,1.0,70.0,2.0,5,5,34,152,6,6,2,,t,5,0.82,9.6,672.0,2.63013698630137,0,1,0,0,1,1,0,1,274.69554943818633,1,0,0,0,0,0,1,1,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2554 43.7755)
